term,Category,Freq,Term,Total,loglift,logprob
186,Topic49,57.14656691554406,17회,139,0.9899950157918018,0.003329442822144397
5242,Topic49,106.23284569148561,시작,4459,0.7757369420243391,0.0032874063757884655
2793,Topic49,64.86254441849604,동거,185,0.9871002188570931,0.003149458778266182
1387,Topic49,84.25777766499877,공개,4575,0.7267181548086638,0.003119408403399727
8701,Topic49,79.01239799868107,키스,309,0.979875880143449,0.0029345219820964105
9312,Topic49,84.33158498925424,한편,3393,0.7831949059300173,0.002908584130732556
3564,Topic49,30.41076319331519,미스코리아,123,0.9789700028024177,0.0028974336124540116
2697,Topic49,83.8753874197419,더욱,2099,0.8550564765194137,0.002887241362898683
978,Topic49,75.26071886082204,같이,918,0.9267786798082446,0.002859674389618098
4398,Topic49,79.0042733279389,사이,1786,0.867718964550763,0.0028529887873431237
61,Topic49,61.446748955948614,10시,878,0.9142765162162659,0.0027701406700625366
1863,Topic49,65.0,금수정,65,1.0,0.0027616025987702354
6665,Topic50,908.5807317347331,이데일리,1849,0.9941599468931909,0.0892184819703058
7713,Topic50,523.4836376262484,종합,1205,0.9926653637223777,0.042450782144721526
3537,Topic50,511.76585737376774,미디어,1553,0.9885845392773254,0.03979280846094602
1228,Topic50,614.9475388666064,경제,3594,0.9732414114728529,0.033147433932419694
1890,Topic50,525.045660863385,금지,19890,0.8269072950078565,0.014507748822626343
7204,Topic50,526.6321137331843,재배포,20443,0.8232909873499485,0.014083510145874467
5913,Topic50,136.6153773516325,여의도,1283,0.9545401993687681,0.013793856557365418
3424,Topic50,529.4709920288584,무단,21575,0.8159334227673999,0.01361726574540941
1718,Topic50,184.7335553022132,국회,3479,0.9080935362214763,0.01165183968037647
7465,Topic50,79.07358647560493,정론관에서,508,0.9701334291384374,0.010246386545105807
337,Topic50,340.37924773008547,20일,20858,0.745095106424143,0.010139342187775669
7448,Topic50,100.0713517891794,정계복귀,943,0.9543750237859645,0.01013100655477224
1985,Topic50,392.5249550694867,기자,27189,0.7207479594727205,0.009973691390300375
4627,Topic50,221.3905383377475,서울,17110,0.6978612351570996,0.00949526543597221
4950,Topic50,107.12851783940296,손학규,1254,0.9427210062581519,0.009446291332609467
3122,Topic50,30.273391579616426,마켓포인트,32,0.9996764102487894,0.00861841808696544
2694,Topic50,121.07473326450429,더불어민주당,1980,0.9198458520687981,0.008495939112101121
4531,Topic50,78.22565388026659,상임고문,477,0.9718813921747926,0.007777489830845539
1991,Topic50,80.5702278194587,기자회견,1139,0.9306158252381137,0.0069557512932463894
7521,Topic50,56.06745844199129,정진석,466,0.9601575034681173,0.005765216968072817
4697,Topic50,76.26471445846677,선언,1405,0.9100157942710602,0.005626339044331901
396,Topic50,34.59838293670482,2년여간,90,0.9909938302459331,0.005443668921951553
2093,Topic50,28.963601574316822,김진우,61,0.9937615621316903,0.005360613058826761
7563,Topic50,111.97963831939833,제공,5715,0.7788291543062031,0.00535791434559035
8591,Topic50,44.92314276620938,칩거,165,0.9850564819540911,0.005021093146036183
6318,Topic50,48.87443431167163,운영위원회,578,0.9421128124228618,0.004868035437516057
6350,Topic50,57.6083043668221,원내대표,1058,0.9102850285242676,0.004664639728108205
4733,Topic50,42.076437296677604,설전,64,0.9970515597854501,0.00459974262417945
9494,Topic50,120.30970488177668,현재,4240,0.837281183708268,0.004536147981401153
1703,Topic50,68.56780945591315,국정감사,1142,0.9184002426190682,0.004480209901611308
5125,Topic50,50.64726822486395,스타,1372,0.8710274928457924,0.00428372778598057
9325,Topic50,109.15237158236269,함께,7946,0.7104875536948425,0.004095074958364912
3880,Topic50,43.35950878328909,벌이고,242,0.9746581518365077,0.003752182503103226
4818,Topic50,32.36691354937862,세션,118,0.9852065275181451,0.0037414008203058235
3586,Topic50,63.45460004659716,민정수석,742,0.942782379300796,0.0037030815943414576
6289,Topic50,30.517477320072743,우상호,337,0.9460755833800394,0.003644071119060003
6287,Topic50,59.78888382496991,우병우,721,0.9409411865735382,0.0035736387317645765
8476,Topic50,67.22803952590002,출석,1068,0.9220954043794497,0.0034703904939479674
8053,Topic50,66.92843510369525,질문,1583,0.8860835962124148,0.00344900036582268
6634,Topic50,43.933450457667256,의원들,631,0.9295068142186635,0.0033764938047579508
9416,Topic50,49.1587180339754,행사,3017,0.7447992741100425,0.0033679543012589213
3721,Topic50,66.41492801004281,받고,2326,0.8381579417365957,0.0033255004630546796
1020,Topic50,52.16901641503375,개최,2219,0.8092382391318619,0.0032820392426471294
828,Topic50,68.06975841134827,가운데,2725,0.8186468594279112,0.0031796976813280252
962,Topic50,40.00691887423037,강진,667,0.9183185328548122,0.0031386100873398663
20,Topic50,30.517633637307316,09,289,0.9541338882407632,0.0030812225468156247
2667,Topic50,72.45029588792256,대표,7727,0.6251452828163555,0.003025501813887151
7818,Topic50,30.026072444737984,중구,1336,0.8020191242947418,0.0030169446361909083
144,Topic50,49.002412809708495,15,1020,0.8989076482771876,0.003011221735383253
3545,Topic50,30.74230324328808,미래창조과학부,302,0.952310080728746,0.0030111880428964847
485,Topic51,739.6891370102783,3분기,1385,0.993310250661525,0.03296782425200607
5396,Topic51,508.6654500317767,실적,1048,0.9918812183458758,0.020564987253090992
7888,Topic51,308.10487240553533,증가,2276,0.9530099392054434,0.010954213548477407
2621,Topic51,342.2318697344101,대비,2369,0.9562806036880415,0.01084597985700821
5955,Topic51,218.49467156478246,연구,1825,0.9462881730074919,0.009296376390789972
2800,Topic51,192.36934500742794,동기,662,0.9815023270029609,0.008892837147005155
6065,Topic51,131.59378816970175,영업이익,514,0.9780588330634276,0.007884038742857237
5080,Topic51,203.1938739717639,순이익,300,0.9963355983422304,0.007795756369641538
2418,Topic51,177.81098149900188,누적,799,0.9737389006055305,0.007442243399965699
6285,Topic51,134.8656321203261,우리은행,399,0.9851059855268253,0.0074391611542849265
7310,Topic51,147.54800309660286,전년,561,0.9788260220258879,0.007301094866647378
1002,Topic51,181.31474278690786,개선,1837,0.9341484851228218,0.006595698990524937
903,Topic51,159.93884533557977,감소,1145,0.9546119727756603,0.006317949762993008
7325,Topic51,202.300207107562,전망,2438,0.9213919929369523,0.006317764794643924
1938,Topic51,194.44495076173865,기록,3199,0.893426875031035,0.0062779741854326505
7351,Topic51,145.90143220690325,전분기,167,0.9988848993702064,0.005872817468472469
264,Topic51,124.79603367816573,1조,361,0.985599026147945,0.005630801516634486
6106,Topic51,167.24472884461304,예상,2030,0.9208254054596281,0.005488823090269888
4156,Topic51,143.7261866229538,분기,271,0.9932103159063149,0.005450536468614349
7914,Topic51,241.4642012630827,지난,12552,0.7175780062450445,0.00526814647646407
8846,Topic51,118.58769986850746,투자증권,369,0.9839602077058566,0.0051884158029761734
1121,Topic51,232.66427243283295,것으로,10447,0.7468756510936333,0.005048661751828335
6190,Topic51,162.04053500964605,올해,4388,0.8324112722472264,0.0050120563451555265
7109,Topic51,112.12431701146201,작년,618,0.9663426189423416,0.004985402789972791
6748,Topic51,128.82481367939198,이익,543,0.975781767450122,0.004889929109792121
3247,Topic51,101.80917661332043,매출,1170,0.9250722384531843,0.004739405870536112
2552,Topic51,70.84294220836749,당기순이익,234,0.9825312890934361,0.004645055382049657
6513,Topic51,149.93366102898847,유지,2094,0.9090115000169996,0.0044329069937711135
3394,Topic51,148.20718621591323,목표주가,514,0.9813029028968003,0.0044222326830243896
6671,Topic51,177.84067875252705,이라고,5560,0.8106151086565072,0.004385853015746492
5243,Topic51,128.43434942664578,시장,3917,0.8145187875590364,0.004242168531601326
7725,Topic51,112.64637252229672,주가,941,0.9462814727709967,0.004207590830852128
4512,Topic51,102.03436457724537,상승,1723,0.8907574117706378,0.004156107535252143
9180,Topic51,105.1897527518632,하락,1135,0.929733631555699,0.004093005652976293
5083,Topic51,82.41424761309439,순익,116,0.996863871617141,0.0040593809164760145
552,Topic51,87.92846901163378,4분기,442,0.9698510810367024,0.003955244491748025
6568,Topic51,84.6609501547913,은행,980,0.9245209640606206,0.0038731148083923687
1932,Topic51,115.50446725281215,기대,2730,0.851251613470502,0.003830452096273485
9745,Topic51,65.62056982631799,흑자,117,0.9939918976394163,0.0037755095628348263
8839,Topic51,116.01757265310985,투자,2628,0.8567902658097647,0.0036714003853986167
8507,Topic51,75.19873552854315,충당금,86,0.9988923872200597,0.003533976501003913
9032,Topic51,97.34850796141849,포인트,1057,0.9292809420671152,0.0034607086915097924
1940,Topic51,62.983852862532274,기록할,140,0.9906485839272808,0.0034542949014790144
4089,Topic51,76.83711268979846,부문,858,0.9272283131181566,0.003444654671452962
402,Topic51,81.75199152405587,2분기,215,0.987573833940378,0.003442820730323124
1635,Topic51,77.74448502924336,구조조정,399,0.9690864614527678,0.003421936639151703
1866,Topic51,67.27586495414496,금융,850,0.917585928013356,0.0031497313669858985
4170,Topic51,102.05457786207818,분석,1953,0.8771834870014367,0.0031075310964433418
3248,Topic51,50.041010850480596,매출액,484,0.9372541266053376,0.003102158518705145
3237,Topic51,109.1630065503074,매수,865,0.9492608244111672,0.0030805621606175672
5521,Topic52,801.6358416022579,아시아경제,1663,0.9930657237456192,0.0608403114675437
3962,Topic52,940.5897309021809,보는,2863,0.9868922228716973,0.05292422380479939
6549,Topic52,133.1303023859771,윤동주,139,0.9997135638209851,0.029149006508683642
4797,Topic52,569.1282365088879,세계,3383,0.9688704143600091,0.025176659783377277
1228,Topic52,498.1957654101944,경제,3594,0.9611854871261896,0.023472330507978027
1985,Topic52,692.2783443088987,기자,27189,0.8008148370431619,0.015374950766633423
3479,Topic52,77.40088352195703,문호,92,0.9987757724980186,0.01252535468417437
6865,Topic52,118.6230196945426,인턴기자,541,0.9773842966026155,0.009883330688486045
3424,Topic52,404.9410590307529,무단,21575,0.7464147700065811,0.00910298631310754
337,Topic52,324.83739771675175,20일,20858,0.7088305872189251,0.008457793211420003
2363,Topic52,75.1635147126253,노해,149,0.9936567213842559,0.008268862785570659
1718,Topic52,127.99383993087748,국회,3479,0.8546005388210406,0.007056382502708072
2233,Topic52,42.188047966311295,남대문시장,176,0.9798043281357351,0.005184109217706365
8863,Topic52,43.892212115706265,특가,221,0.9744481469864563,0.004926036969050203
1431,Topic52,41.01693081694684,공시,616,0.9165085692176229,0.0045116897976044965
2198,Topic52,26.725702761896695,나주,73,0.9888733393380712,0.0038272713332648703
8476,Topic52,82.67324723001653,출석,1068,0.9281161874695851,0.0037302438966245687
4647,Topic52,24.4217970958264,서울중앙지방검찰청,35,0.9971930995113139,0.0036223540254525736
1991,Topic52,47.91598922700353,기자회견,1139,0.8710983695060458,0.0036157154594173764
1851,Topic52,74.83987968673088,글로벌,2433,0.8300380554190936,0.0035974200581472163
6350,Topic52,46.394716383929506,원내대표,1058,0.8758902917636981,0.003283566925687023
7448,Topic52,36.93291884445496,정계복귀,943,0.8624954661023757,0.0032681410776002535
8340,Topic52,33.71577375415232,총괄대표,127,0.982337615530564,0.003198124537650451
5527,Topic52,34.25730840442089,아우디폭스바겐코리아,139,0.9805177360349709,0.0031928875999603654
3840,Topic52,35.12378611293784,배출가스,244,0.9627922238207672,0.003152974046021152
9057,Topic52,41.73561431968355,폭스바겐,183,0.9784776222468459,0.003152974046021152
4950,Topic52,40.55035908389498,손학규,1254,0.8371951827970526,0.0031253256589449823
4697,Topic52,46.92922762174291,선언,1405,0.8417095456288098,0.003026146794233251
8161,Topic52,57.56271479738048,참석,5629,0.613879649514766,0.0030128240437409205
3591,Topic52,62.17239143960305,민주당,2007,0.8310610004485622,0.003000415443705309
8855,Topic52,37.99556395337917,트레,182,0.9759624845264881,0.0029824641617209042
8164,Topic52,65.95003760929981,참여,2957,0.7782859492434293,0.002972093189900734
8156,Topic52,45.69827151831313,참고인,207,0.9775764961289902,0.002905959075019878
4627,Topic52,76.89900782007999,서울,17110,0.4099341050464344,0.002882790776461725
2667,Topic52,77.43296542499245,대표,7727,0.6090192033756077,0.0028263600108198064
5309,Topic52,45.30365796876827,신분,266,0.9693140310312296,0.002789109852303951
9678,Topic52,56.59127921351936,회의,1608,0.8487870638134074,0.0027439436405534176
3722,Topic52,46.672750597139355,받기,301,0.9657996904367769,0.002722960346688244
4658,Topic52,29.319602424199392,서초구,305,0.9424157365790677,0.002693856562656245
4800,Topic52,31.638824150516175,세계일보,461,0.9189577553432605,0.002674576759890297
3753,Topic52,53.46674778818574,발언,1514,0.8492442831709361,0.0026706355173175315
6701,Topic52,84.15229938334845,이번,7434,0.6379266418713831,0.0026551775297684165
5497,Topic52,21.3418012315,아동복,98,0.9771902696776723,0.002575353964061338
7664,Topic52,52.64640833706494,조작,645,0.9318637579925237,0.002574074140508604
2232,Topic52,21.359000424959866,남대문,108,0.9743163929655649,0.0025712910538178164
4530,Topic52,25.892416080110653,상인회,102,0.9812564707334215,0.0025632933165937698
8967,Topic52,28.282846272759425,페스타,142,0.9745367081599977,0.002529251585368915
1511,Topic52,82.66929141478559,관련,6295,0.6718887109229807,0.002521784189070396
4826,Topic52,30.01090667039546,세일,178,0.9689497344769451,0.0024914043521681146
4816,Topic52,43.84643341534405,세상,1562,0.816322252751069,0.0024654921695735294
7987,Topic53,659.3033160475229,지진,835,0.9991426380779656,0.07614190600306806
3750,Topic53,287.16859055733215,발생,2702,0.9736363786391763,0.022324268011478177
1767,Topic53,237.81835808839148,규모,2399,0.9715699030849171,0.02114634719915367
1957,Topic53,150.57222139640152,기상청,274,0.9973674197042811,0.02111167203942771
1241,Topic53,98.42150559078651,경주,425,0.9894284091108099,0.015321192820578932
6897,Topic53,141.04308502085902,일본,2726,0.9442739920990973,0.013772727782514227
5923,Topic53,88.82892892865407,여진이,94,0.9998125855493073,0.013503682491092194
9724,Topic53,113.39599450032189,훈련,609,0.9861220235694641,0.013341360608289938
7933,Topic53,46.217355845569415,지바현,54,0.9994580676828088,0.008129788722654473
2673,Topic53,54.54147313151577,대피,199,0.9915435805006385,0.007339341150629746
8020,Topic53,47.126514466767944,진도,87,0.9972829622375736,0.00707953312452037
1242,Topic53,32.04940888296636,경주시,116,0.9916359925678025,0.006972263493948907
7193,Topic53,43.74432663358112,재난,157,0.9917321796744294,0.006539522453045703
111,Topic53,52.470936470855364,12일,293,0.9854540028926946,0.006417627134723258
9144,Topic53,63.76462647759332,피해,1331,0.939855365997054,0.006115827402532594
2795,Topic53,41.81647937016927,동경,52,0.9992164468706357,0.006003334990215708
2228,Topic53,31.0,남남서쪽,31,1.0,0.005555210796707275
6701,Topic53,85.05608013693882,이번,7434,0.7823420099164199,0.005398474815740103
1206,Topic53,35.37058285574751,경북,617,0.9497130883518016,0.005349388465800859
4558,Topic53,80.74814021231323,상황,3736,0.8727819004714178,0.004835915434115916
2759,Topic53,26.842891342815726,도쿄,340,0.963794398024542,0.0048023747135801185
4984,Topic53,29.64291194989608,수능,135,0.9886848795638378,0.004659771837951693
7958,Topic53,54.7415953964815,지역,3828,0.8183632885458944,0.004612213830666826
4594,Topic53,35.769690678269356,생존,203,0.9851690502961681,0.0045192167197396806
2823,Topic53,27.11410596110869,동북부,35,0.9990643627369948,0.004489899611976953
4096,Topic53,36.68076424003601,부산,2011,0.8522856837356474,0.004375952192436758
6658,Topic53,67.53692467850541,이날,6340,0.7697886507957422,0.004246465585604573
2025,Topic53,37.24985742950849,김구라,130,0.9920460983210603,0.004215629826926705
840,Topic53,36.82233978922163,가정,481,0.962610113666547,0.004174097797631256
7915,Topic53,43.796334802626845,지난달,1098,0.9280675678584221,0.004135636078657173
6912,Topic53,41.34275964917918,일어,770,0.9462956973916743,0.003879648421153686
109,Topic53,24.377902692614548,12시,187,0.9789713404280767,0.0036441672434305403
337,Topic53,67.81639112714323,20일,20858,0.5032339104934472,0.00355192554520593
1075,Topic53,28.415771908349743,건물,522,0.9470306960999552,0.003520111108838552
962,Topic53,25.419343506848154,강진,667,0.924835973081642,0.0035062999330172876
2621,Topic53,46.25883481304725,대비,2369,0.8608199895604044,0.0034990184808576835
667,Topic53,21.400765892622612,6도,34,0.9981078711666818,0.0033589385340548274
9747,Topic53,27.787414085188104,흔들림,128,0.988520624436019,0.003355789334330736
6170,Topic53,38.23337168827034,오후,7695,0.6079567998098595,0.0033351894106272706
1121,Topic53,63.984989798932226,것으로,10447,0.6568053794750434,0.003313812139817254
8239,Topic53,29.306654979853107,철도,312,0.9698752397463245,0.003276831928092331
5389,Topic53,30.08108628250034,실시,1394,0.872600201969617,0.0032640002988600235
6153,Topic53,31.837483051310606,오전,5291,0.6527808529367507,0.0032410326936206674
766,Topic53,20.51694881634785,9도,47,0.9958608392474755,0.003210165164324691
5266,Topic53,34.9623838134528,시험,683,0.9436775917721992,0.003205227373597144
1576,Topic53,24.32680153423792,교육부,445,0.9472545588047271,0.003103853096423185
1985,Topic53,66.7202125054368,기자,27189,0.43309497331385705,0.0029807705517347484
455,Topic53,27.555739814331325,35,437,0.9543391646292447,0.0029796234004204323
130,Topic53,16.758234017677843,140,92,0.9857486723785077,0.0029535926795408456
3424,Topic53,63.13853065221115,무단,21575,0.4768514516709755,0.0028551220952532136
1562,Topic54,935.9855943992771,교수,2075,0.990769843247961,0.040018250631583964
5955,Topic54,225.30539854327793,연구,1825,0.9484469042487877,0.009665975928144938
6508,Topic54,122.10630223841719,유전자,177,0.9965702019453321,0.007935565850313117
882,Topic54,81.58417776663917,간판,151,0.9935284385507244,0.005721678184176084
9365,Topic54,69.87589924163177,해독,87,0.998127410464537,0.004775408754229049
1999,Topic54,61.312302149202054,기증,266,0.9750792964686402,0.004728436432049394
9241,Topic54,144.5106273021271,한국,4698,0.805656254224967,0.004722388063060313
6798,Topic54,101.88545276022442,인간,502,0.9708133567389119,0.004689859870933266
1757,Topic54,59.73830350907378,권태,79,0.9975376646609319,0.004177925875167257
7922,Topic54,62.74534565167471,지도교수,86,0.9971707316546488,0.0041457416585837965
9229,Topic54,54.91862973921972,학장,112,0.99210578546626,0.004051182474953588
7666,Topic54,47.41881538017327,조재,86,0.9938098042863204,0.003878227196126491
6701,Topic54,135.4922687533554,이번,7434,0.7080256053617873,0.00363310784454625
7780,Topic54,67.09391444853047,주제,1230,0.8828541946048434,0.003546840767798182
1809,Topic54,84.26683670247056,그룹,1826,0.8633830206945491,0.003377404602118754
2682,Topic54,77.06150562969947,대한민국,1673,0.8631509850231771,0.003333336824111192
3765,Topic54,100.72931819167569,발표,3168,0.8109535827615572,0.003209279639991699
953,Topic54,46.637469365120786,강의,269,0.9647845520306999,0.0030955351030611503
8178,Topic54,38.16038294756001,창사,68,0.9940493458489696,0.003090725427124886
8164,Topic54,79.31304263241998,참여,2957,0.7826174378378766,0.00303758320973889
8358,Topic54,74.82586378562675,총장,1215,0.895533395880564,0.0030088978910927052
2817,Topic54,47.21923893536425,동물,323,0.9572018725698992,0.002989719512361285
2675,Topic54,67.58279702769813,대학,1260,0.881000660634616,0.0029524375241231087
1020,Topic54,62.56470137395102,개최,2219,0.7912231704619624,0.002923755343897964
2763,Topic54,33.981624260225445,독립운동,102,0.9849077523014419,0.0028325056586031663
4170,Topic54,91.61112416385569,분석,1953,0.865390081804608,0.0028127586406946786
7402,Topic54,65.02303138222223,전화,1002,0.9006446161095688,0.0027904386548813494
7501,Topic54,58.97895262180349,정씨,546,0.9405426674275282,0.0026707641256014376
6791,Topic54,61.95165352370885,이화여대,651,0.9321485093343236,0.0026681152806252483
7507,Topic54,55.719273049901446,정유라,329,0.9638113932252043,0.0026137406548289318
7472,Topic54,34.15188468487,정문,84,0.9889494371160926,0.0025105739958249584
2760,Topic54,43.168235841350906,독도,217,0.9700942290160643,0.0024933805910545286
4172,Topic54,63.84582283306823,분야,1695,0.8364096113844888,0.002458172134256989
4797,Topic54,65.26168692946638,세계,3383,0.719844678566126,0.002453479714190939
961,Topic54,29.8849550569096,강좌,128,0.9754823599088458,0.002446971530426631
8054,Topic54,38.74918918510948,질병,216,0.9661659803139148,0.0024134266375402296
8398,Topic54,65.5751849617899,최씨,695,0.9315480472852975,0.0024104013507465563
1890,Topic54,116.7479160675679,금지,19890,0.4354267386902683,0.002396252744025965
3424,Topic54,125.26197650822068,무단,21575,0.4327265151319985,0.0023930266399864323
1186,Topic54,60.390769499218116,경고,513,0.9457375118833227,0.0023775415085900207
9223,Topic54,29.53340220043131,학술대회,124,0.9760979881423849,0.0023685781159230477
7204,Topic54,119.00197253669718,재배포,20443,0.43337536658050235,0.0023639498792007055
2681,Topic54,99.95596072648149,대한,9054,0.5931961262569596,0.002354710270499556
9266,Topic54,35.01216052917836,한글,149,0.9756822024106705,0.0023401029646233406
1985,Topic54,119.81094540554089,기자,27189,0.36634906353916774,0.0022613390391154065
3530,Topic54,83.20432823693808,미국,6586,0.6256586038516492,0.0022097766562216062
8048,Topic54,74.44215841518616,진행,7842,0.5559240537886482,0.0021675424112081107
4752,Topic54,20.992583135738784,성균관대,51,0.9891753895139708,0.0021426922935171883
5962,Topic54,30.78240973831874,연구진,151,0.9709699724317001,0.0021383173362756213
2329,Topic54,25.991448960912354,네이처,61,0.9897937873242998,0.0021326936338237016
6747,Topic55,179.07793934181882,이유리,189,0.9997317058968914,0.024993063845148867
5781,Topic55,239.79849178098436,어머니,446,0.9958522918541282,0.023859650781472196
5816,Topic55,186.0426917912652,엄마,555,0.9904856404714841,0.019011989122726006
3786,Topic55,276.0892945395427,방송,5246,0.9198023902150901,0.013524935785401069
3647,Topic55,99.21216413888935,박명수,121,0.9989374354254509,0.01309893740303981
4849,Topic55,66.45975770324101,소개팅,90,0.9982873224572902,0.009774324396153666
3362,Topic55,174.76332565078175,모습,4622,0.8902690611398819,0.008116299700895406
5817,Topic55,56.91165242861131,엄마들,112,0.9953334596444536,0.007687862970823444
5761,Topic55,43.89816488112505,어떠,54,0.9988866339238415,0.0072378565170051765
89,Topic55,79.99913296601078,11시,544,0.9726744512155875,0.006895008626719979
5926,Topic55,81.03969877173425,여행,804,0.9585797464564169,0.0064175036630232316
3109,Topic55,112.26345950706396,마음,2664,0.9008242790261584,0.006253577150119598
2990,Topic55,134.902320268003,라고,4298,0.8699632880195076,0.006148732889864027
9325,Topic55,139.4675012598433,함께,7946,0.7867110816321825,0.006125999726958638
5498,Topic55,66.11517375695715,아들,789,0.9497050275768278,0.005810033385632041
2421,Topic55,64.83551480989603,눈물,551,0.964953509997032,0.005518344989111653
8481,Topic55,87.02878582891316,출연,2963,0.8620225513888534,0.005345071528860013
4418,Topic55,112.44535401784631,사진,12875,0.6452660333433791,0.005260620979102477
8440,Topic55,49.746680291129856,추억,273,0.9787253449122325,0.005246386475929993
6729,Topic55,83.30922156178073,이야기,2443,0.8793587128731808,0.004755917434990806
348,Topic55,63.487958674269805,21일,1773,0.8846259006787264,0.004702064741493409
5196,Topic55,86.91014222159058,시간,2419,0.8849793473610849,0.004677304020066154
6336,Topic55,74.56770118725699,웃음,1229,0.9302438662681808,0.0045174742949896695
4591,Topic55,33.934981086801784,생애,104,0.990098524492087,0.004492342261156701
6658,Topic55,104.58490863853955,이날,6340,0.7759287790517009,0.004378729832271867
7071,Topic55,88.2487494441531,자신,4096,0.81969343919089,0.004316434354118944
3829,Topic55,57.718185249574105,배우,3842,0.7589732921825326,0.004208031226602175
8053,Topic55,69.45459266771354,질문,1583,0.9045263390851725,0.004190432139418047
6735,Topic55,94.45140328610157,이에,3126,0.8654547532655966,0.004147088512232052
7178,Topic55,48.71289123966048,장인,182,0.9869204066523314,0.004120243334109589
333,Topic55,36.347996639512594,20분,146,0.9855986219482247,0.00404204739126007
3539,Topic55,54.81588263672837,미래,1209,0.9074533190839205,0.00402888321678004
1985,Topic55,131.90448705168424,기자,27189,0.5016178611557536,0.00392395028467041
2370,Topic55,42.17801678560846,녹화,308,0.9703780546121701,0.003921503174669662
6092,Topic55,54.21250632575286,예능,634,0.9507502880086967,0.0038472693988171494
2269,Topic55,63.961127826352595,내가,1166,0.922973869920663,0.0038333612541763553
2681,Topic55,102.72310244068494,대한,9054,0.703200143269477,0.0038140962599921557
2788,Topic55,22.27662633076888,돌직구,35,0.9972411953788867,0.003758478375604812
3099,Topic55,46.297203529110035,마무리,606,0.9446832321433486,0.0037069080845553515
4087,Topic55,33.055667545853446,부모님,154,0.9825868079045726,0.003510239969885949
5560,Topic55,26.488757749532397,악성,72,0.9917467357531756,0.003493496265801289
8224,Topic55,69.84151594221017,처음,2439,0.858882162757536,0.003463511801533408
3341,Topic55,44.334019923005975,모녀,223,0.9808540458782027,0.003432554397713321
7641,Topic55,42.110323522589454,조선,1032,0.8977799706524253,0.003365068623258707
337,Topic55,94.20963170342894,20일,20858,0.4836694288822801,0.0032856196373203866
2578,Topic55,40.59998680645093,당황,231,0.9777897006377614,0.0032470436610772795
2002,Topic55,30.91683663622798,기타,272,0.963605240359308,0.0031837891577307215
1952,Topic55,24.00054375452688,기뻐,52,0.994381126418762,0.0031403579827370964
2067,Topic55,24.028655175011057,김용,222,0.961625161674244,0.003125686421597741
392,Topic55,41.84506317921729,2년,741,0.9251312752265909,0.0030931428598382103
7610,Topic56,647.941769790867,제품,2843,0.9782617970886822,0.029937714947475078
8935,Topic56,323.58434462198085,판매,1848,0.9700251265029473,0.016543237415836836
5045,Topic56,149.23030657015656,수입,552,0.9826044975460392,0.009490056855363247
8562,Topic56,104.81541833864726,치아,151,0.9971181131575301,0.008903255904009777
6612,Topic56,70.5168617437215,의료기기,142,0.9933947241400706,0.006135461434375443
3247,Topic56,106.97157805072517,매출,1170,0.9388057401077066,0.005853986045454826
778,Topic56,106.97723857911393,가격,1604,0.9159270330276039,0.005307799590938274
7601,Topic56,82.54426490725193,제조,358,0.9785799874388303,0.004962664914764293
4548,Topic56,87.41733848999833,상품,1254,0.9195115433799558,0.0049294713287603145
4876,Topic56,90.34768869717522,소비자,886,0.9453895736880508,0.004762210960363065
6522,Topic56,81.31530413908082,유통,434,0.9723375985356602,0.004687829638174517
6809,Topic56,93.39353183689236,인기,1494,0.9104409293397394,0.004582856079409499
4383,Topic56,113.27664968643923,사용,2923,0.8600687233733862,0.004511175835917756
5278,Topic56,49.25437863228282,식약처,122,0.9904052552442408,0.004260331687254772
1604,Topic56,74.65912694074588,구매,1517,0.8875323381924916,0.003833179567764909
8478,Topic56,69.73349418851335,출시,1907,0.8526471466203702,0.003709900859493214
7914,Topic56,142.4180565512025,지난,12552,0.6363164149722325,0.0036527205436417106
1358,Topic56,53.78877896078221,고정,195,0.9830713993279239,0.0036174206384262
1121,Topic56,133.7650279816421,것으로,10447,0.6641337551642406,0.0034122077425705905
8521,Topic56,56.42559841521186,취급,181,0.9857252991495878,0.0033832888040203346
9363,Topic56,80.35546484174809,해당,1683,0.8843125957236504,0.003293865299192179
3242,Topic56,52.31525328052523,매장,714,0.9233930993120505,0.0032214773775860375
1222,Topic56,107.95443094663611,경우,4304,0.7968433090417719,0.0031389081515208143
9033,Topic56,40.833905201915634,포장,145,0.9835427530569254,0.0029134174736904373
2947,Topic56,49.43219665519704,디자인,980,0.8900915085836966,0.002792920756596432
4198,Topic56,54.17295413225282,불법,727,0.9246702889513956,0.0027806426431194824
7816,Topic56,50.05924275590859,중고,286,0.9700115462446364,0.0027511274929548435
7888,Topic56,65.47691380887363,증가,2276,0.8187026259561447,0.002736636663872724
5243,Topic56,68.82469860462007,시장,3917,0.7316632081464223,0.0026723746860538044
3457,Topic56,26.17495611769816,무허가,63,0.990856206252856,0.0026494785141873123
8379,Topic56,80.66855543387256,최근,4726,0.7258364674632786,0.002608466697384989
5283,Topic56,27.621240220774414,식품의약품안전처,93,0.9847116347837824,0.0025362019521608142
6190,Topic56,67.45663439412496,올해,4388,0.7041664115735007,0.002452806275207039
2434,Topic56,47.20118431557328,뉴시스,9950,0.4208501078154326,0.002425502361024363
8987,Topic56,29.533358429679023,편의점,405,0.9230281467839984,0.002347666846666879
3664,Topic56,22.811281588852886,박스,88,0.9816000848093599,0.002298200100171927
